#,"URL Rating (desc)","Domain Rating","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language
196,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/jury-nominiert-30-kandidaten-fuer-felix-schoeller-photo-award-2017.html,"Stadt Osnabrück: Jury nominiert 30 Kandidaten für Felix Schoeller Photo Award 2017",85,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-09-25 22:03:45","2017-09-25 22:03:45",,de
197,11,63,http://www.osnabrueck.de/kultur/festivals/lyrasingen.html,"Stadt Osnabrück: Lyrasingen",100,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 04:40:58","2017-09-10 13:06:47",,de
198,11,63,http://www.osnabrueck.de/kultur/leitartikel/news/6-deutsches-musikfest-2019-in-osnabrueck.html,"Stadt Osnabrück: 6. Deutsches Musikfest 2019 in Osnabrück",100,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-03-10 05:11:25","2017-09-03 12:00:58",,
199,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/webportal-zur-rephotographie.html,"Stadt Osnabrück: Webportal zur „Rephotographie“",100,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-25 06:10:13","2017-08-04 11:46:53",,de
200,11,63,http://www.osnabrueck.de/emaf.html,"Stadt Osnabrück: European Media Art Festival",100,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-15 09:13:07","2017-08-25 23:22:02",,de
201,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/asli-erdogan-erhaelt-den-erich-maria-remarque-friedenspreis-2017.html,"Stadt Osnabrück: Aslı Erdoğan erhält den Erich-Maria-Remarque-Friedenspreis 2017",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-19 22:08:55","2017-09-14 05:45:02",,de
202,11,63,https://www.osnabrueck.de/kultur/kulturerbe-siegel/weitere-sprachen/european-cultural-heritage-label.html,"Stadt Osnabrück: European Cultural Heritage Label",112,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-06 10:00:21","2017-08-28 09:11:40",,de
203,11,63,https://www.osnabrueck.de/kultur/kulturerbe-siegel/weitere-sprachen/europees-erfgoedlabel.html,"Stadt Osnabrück: Europees Erfgoedlabel",112,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-07 02:07:36","2017-09-01 06:47:50",,de
204,11,63,https://www.osnabrueck.de/kultur/kulturerbe-siegel/weitere-sprachen/label-du-patrimoine-europeen.html,"Stadt Osnabrück: Label du patrimoine Européen",113,28,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-06 17:26:55","2017-09-02 21:45:10",,de
205,11,63,http://www.osnabrueck.de/kultur/festivals/schlossgarten-open-air.html,"Stadt Osnabrück: Schlossgarten Open Air",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-11-28 09:52:36","2017-09-10 15:10:02",,de
206,11,63,http://www.osnabrueck.de/kultur/festivals/blueslawine.html,"Stadt Osnabrück: Blueslawine",99,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 05:56:46","2017-09-03 14:08:21",,de
207,11,63,http://www.osnabrueck.de/kultur/kreativwirtschaft/stadtentwicklungskonzept.html,"Stadt Osnabrück: Stadtentwicklungskonzept",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-11-12 07:39:37","2017-09-14 18:05:12",,de
208,11,63,http://www.osnabrueck.de/kultur/festivals/euregio-musikfestival.html,"Stadt Osnabrück: Euregio Musikfestival",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-16 02:41:19","2017-09-15 11:34:51",,de
209,11,63,http://www.osnabrueck.de/index.php?id=168,"Stadt Osnabrück: Förderung",97,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-03-07 13:47:14","2017-08-30 00:23:00",,de
210,11,63,http://www.osnabrueck.de/index.php?id=178,"Stadt Osnabrück: European Media Art Festival",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-05-10 01:53:48","2017-09-03 16:44:14",,de
211,11,63,http://www.osnabrueck.de/index.php?id=182,"Stadt Osnabrück: Osnabrücker Kabarett Festival",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-12-08 03:36:24","2017-08-28 05:53:28",,de
212,11,63,http://www.osnabrueck.de/kultur/musik-und-kulturfestivals/sommer-in-der-stadt.html,"Stadt Osnabrück: Sommer in der Stadt",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-18 04:06:06","2017-08-28 04:04:03",,de
213,11,63,http://www.osnabrueck.de/kultur/kulturvereine/megalithic-routes-ev.html,,0,1,http://www.megalithicroutes.eu/,,,,"Dofollow, Redirect 303",,"2015-06-04 22:28:23","2017-09-07 08:11:54",,
214,11,63,http://www.osnabrueck.de/kulturfoerderung/kulturextras-der-stadt.html,"Stadt Osnabrück: ""Kulturextras"" der Stadt",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-03-17 23:02:59","2017-09-08 17:04:20",,de
215,11,63,http://www.osnabrueck.de/kulturfoerderung/projektfoerderung-interkultureller-projekte.html,"Stadt Osnabrück: Projektförderung interkultureller Projekte",103,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-03-05 08:14:33","2017-09-08 09:07:52",,de
216,11,63,http://www.osnabrueck.de/kultur/festivals/festival-des-neuen-japanischen-films.html,"Stadt Osnabrück: Festival des neuen japanischen Films",98,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-10-08 16:10:47","2017-08-26 05:05:47",,de
217,11,63,https://www.osnabrueck.de/kultur/kulturfoerderung/kulturextras-der-stadt.html,"Stadt Osnabrück: ""Kulturextras"" der Stadt",98,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-20 15:17:49","2017-08-23 17:17:30",,de
218,11,63,http://www.osnabrueck.de/index.php?id=186,"Stadt Osnabrück: Morgenland Festival Osnabrück",100,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-09-13 20:57:52","2017-08-08 01:10:14",,de
219,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/schenkung-des-kuenstlers-dietrich-helms-an-das-felix-nussbaum-haus-in-erinnerung-an-inge-jaehner.html,"Stadt Osnabrück: Schenkung des Künstlers Dietrich Helms an das Felix-Nussbaum-Haus in Erinnerung an Inge Jaehner",100,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-25 12:20:01","2017-07-31 02:34:09",,de
220,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/klezmer-workshops-und-konzert-mit-polina-und-merlin-shepherd.html,"Stadt Osnabrück: Noch freie Plätze bei Klezmer-Workshops am 9. Juni und Abschlusskonzert der Teilnehmer und Profis um 20 Uhr",100,31,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,"Redirected 303 GET redirect","2017-06-08 06:55:58","2017-06-08 06:55:58","2017-08-04 23:50:09",de
221,11,63,http://www.osnabrueck.de/kultur/leitartikel/news/asli-erdogan-erhaelt-den-erich-maria-remarque-friedenspreis-2017.html,"Stadt Osnabrück: Aslı Erdoğan erhält den Erich-Maria-Remarque-Friedenspreis 2017",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-06-01 13:24:34","2017-09-11 17:24:03",,de
222,11,63,http://www.osnabrueck.de/kulturfoerderung/projektfoerderung-fuer-kunst-und-kulturprojekte.html,"Stadt Osnabrück: Projektförderung für Kunst und Kulturprojekte",103,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-03-05 00:31:41","2017-09-17 20:50:01",,de
223,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/rocknroll-ohne-steckdose-cliff-barnes-and-the-fear-of-winning-auf-der-expo-2017-in-kasachstan.html,"Stadt Osnabrück: Rock´n´Roll ohne Steckdose: Cliff Barnes and the Fear of Winning auf der EXPO 2017 in Kasachstan",101,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,"Redirected 303 GET redirect","2017-07-14 03:20:11","2017-07-14 03:20:11","2017-09-10 00:13:54",de
224,11,63,https://www.osnabrueck.de/kultur/leitartikel/news/stadt-und-kreisarchaeologe-bodo-zehm-verabschiedet.html,"Stadt Osnabrück: Stadt- und Kreisarchäologe Bodo Zehm verabschiedet",100,31,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,"Redirected 303 GET redirect","2017-07-13 22:33:29","2017-07-13 22:33:29","2017-09-08 21:07:49",de
225,11,51,http://www.transromanica.com/en/major-cultural-routes/,"TRANSROMANICA -",30,42,http://www.megalithicroutes.eu/,,"Megalithic Routes","(incorporated since 2013)",Dofollow,,"2015-12-01 21:17:01","2017-08-28 14:12:12",,
226,11,54,http://www.culture-routes.net/fr/routes/megalithic,"La route européenne de la Culture mégalithique | Cultural Routes of the Council of Europe",42,12,http://www.megalithicroutes.eu/,"Page officielle :",www.megalithicroutes.eu,,Dofollow,,"2015-05-08 11:38:33","2017-09-12 03:40:44",,fr
227,11,54,http://blog.culture-routes.net/the-stone-age-park-in-albersdorf/,"The Stone Age Park in Albersdorf - Cultural Routes | Crossing Routes, blogging Europe",42,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-06 23:03:43","2017-09-20 15:35:00",,en
228,11,42,http://www.100tagezeit.de/projektpartner/,"Projektpartner « Osnabrück | 100 Tage Zeit",17,81,http://www.megalithicroutes.eu/de/members/stadt-und-kreisarchaologie-osnabruck,,"Stadt- und Kreisarchäologie",,Dofollow,,"2016-09-07 10:09:58","2017-09-20 12:03:58",,de
229,11,54,http://blog.culture-routes.net/romantic-megalithic-spots/,"Romantic Megalithic Spots - Cultural Routes | Crossing Routes, blogging Europe",40,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-06 15:57:40","2017-09-22 02:14:01",,en
230,11,54,http://blog.culture-routes.net/in-the-footsteps-of-pilgrims-along-the-via-francigena/,"In the Footsteps of Pilgrims Along the Via Francigena - Cultural Routes | Crossing Routes, blogging Europe",68,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-07-28 23:31:37","2017-09-21 05:17:37",,en
231,11,54,http://blog.culture-routes.net/roman-emperors-danube-wine-route/,"Roman Emperors and Danube Wine route - discover the great value of the sites - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-08-22 13:37:21","2017-09-15 18:44:53",,en
232,11,54,http://blog.culture-routes.net/modern-art-the-moca-in-montecatini-terme/,"Modern art: the Moca in Montecatini Terme - Cultural Routes | Crossing Routes, blogging Europe",52,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-09-05 08:46:20","2017-09-18 23:43:06",,en
233,11,50,http://eng.molgen.org/viewtopic.php?f=3&t=1243,"A Genetic Genealogy Community • View topic - The Celts in Germany",29,23,http://www.megalithicroutes.eu/i-tyskland1/,,www.megalithicroutes.eu/i-tyskland1/,‎,Dofollow,"Link removed 404 not found","2017-03-09 07:04:45","2017-05-31 16:14:58","2017-07-10 01:11:28",en
234,11,54,http://blog.culture-routes.net/pilgrims-old-and-new/,"Pilgrims Old and New - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-23 19:19:49","2017-09-08 17:28:33",,en
235,11,54,http://blog.culture-routes.net/the-importance-of-handicraft-sangimignano1300/,"The importance of handicraft: SanGimignano1300 - Cultural Routes | Crossing Routes, blogging Europe",47,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-14 19:33:17","2017-09-23 11:11:46",,en
236,10,54,http://blog.culture-routes.net/via-francigena-through-instagram/,"Via Francigena through Instagram - Cultural Routes | Crossing Routes, blogging Europe",45,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-09-12 01:43:12","2017-09-22 01:30:29",,en
237,10,54,http://blog.culture-routes.net/549/,"Pedaling the Tuscan Via Francigena - Cultural Routes | Crossing Routes, blogging Europe",58,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-07-28 23:31:17","2017-09-19 09:28:51",,en
238,10,51,http://www.geomancy.org/index.php/resources/links,"Mid-Atlantic Geomancy - Links",33,269,http://www.megalithicroutes.eu/,,"Megalithic Routes","- The Association Megalithic Routes comprises different expert European institutions",Dofollow,,"2014-03-13 15:43:21","2017-09-18 11:59:52",,en
239,10,51,http://geomancy.org/index.php/resources/links,"Mid-Atlantic Geomancy - Links",32,268,http://www.megalithicroutes.eu/,,"Megalithic Routes","- The Association Megalithic Routes comprises different expert European institutions",Dofollow,,"2014-05-29 07:39:52","2017-09-25 09:54:54",,en
240,10,54,http://blog.culture-routes.net/are-you-hungry-no-problem/,"Are you hungry? No problem!! - Cultural Routes | Crossing Routes, blogging Europe",57,15,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-16 07:52:43","2017-09-22 14:04:50",,en
241,10,54,http://journal.exarc.net/issue-2015-2/aoam/steinzeitpark-dithmarschen-de-concept-and-development-visitor-oriented,"The Steinzeitpark Dithmarschen (DE): Concept and Development of a Visitor Oriented Educational Centre for Sustainable Development | EXARC - Journal",61,25,http://www.megalithicroutes.eu/,,"Megalithic Routes",,Dofollow,"Redirected 301 moved permanently","2016-02-09 19:10:16","2017-06-14 13:48:13","2017-06-25 04:47:52",en
242,10,54,http://exarc.net/history/european-route-megalithic-culture-established,"European Route of Megalithic Culture established | EXARC",34,17,http://www.megalithicroutes.eu/,,"Megalithic Routes",,Dofollow,"Redirected 301 moved permanently","2013-10-01 15:36:33","2017-07-11 22:50:24","2017-07-20 04:54:15",en
243,10,54,http://blog.culture-routes.net/the-towered-town-of-san-gimignano/,"The Towered Town of San Gimignano - Cultural Routes | Crossing Routes, blogging Europe",57,30,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-09 14:31:40","2017-09-09 18:45:37",,en
244,10,54,http://blog.culture-routes.net/exploring-the-via-francigena/,"Exploring the Via Francigena - Cultural Routes | Crossing Routes, blogging Europe",40,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-23 11:50:35","2017-09-20 21:19:24",,en
245,10,53,http://www.lwl-landesmuseum-herne.de/blog/tag-der,"LWL | Tag der Megalithik - Blog des LWL-Museums für Archäologie",39,32,http://www.megalithicroutes.eu/,"Weitere Informationen gibt es",hier,.,Dofollow,,"2016-04-12 23:12:44","2017-09-24 05:36:15",,de
246,10,53,https://www.lwl-landesmuseum-herne.de/blog/tag-der?status_message=Danke+f%FCr+Ihre+Bewertung%21,"LWL | Tag der Megalithik - Blog des LWL-Museums für Archäologie",40,38,http://www.megalithicroutes.eu/,"Weitere Informationen gibt es",hier,.,Dofollow,,"2016-10-11 01:54:42","2017-09-24 18:25:00",,
247,10,57,http://www.mepsyd.es/cultura-mecd/areas-cultura/patrimonio/mc/patrimonio-consejo-europa/itinerarios/presentacion/ruta-megalitica.html,"Ruta del Megalitismo - Ministerio de Educación, Cultura y Deporte",13,8,http://www.megalithicroutes.eu/en,,"Ruta europea del megalítico",,"Dofollow, Image",,"2017-05-09 18:28:08","2017-09-01 05:45:35",,
248,10,57,http://mepsyd.es/cultura-mecd/areas-cultura/patrimonio/mc/patrimonio-consejo-europa/itinerarios/presentacion/ruta-megalitica.html,"Ruta del Megalitismo - Ministerio de Educación, Cultura y Deporte",13,8,http://www.megalithicroutes.eu/en,,"Ruta europea del megalítico",,"Dofollow, Image",,"2017-05-09 22:51:55","2017-08-31 19:15:03",,
249,10,54,http://blog.culture-routes.net/cultured-landscapes-of-tuscany/,"Cultured Landscapes of Tuscany - Cultural Routes | Crossing Routes, blogging Europe",45,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-15 04:16:36","2017-09-15 18:21:02",,en
250,10,53,https://www.practicalmotorhome.com/motorhome-travel-guides/view/31856-holland,"Motorhome holidays in Holland | Travel guide | Practical Motorhome",31,115,http://www.megalithicroutes.eu/de/hunebeds-drenthe-netherlands,"by idyllic countryside. There are also 52 megaliths along the","Megalithic Route in Drenthe",", one of the least known or visited regions of",Dofollow,,"2017-06-04 09:01:53","2017-09-26 15:05:31",,en
251,10,57,https://www.mepsyd.es/cultura-mecd/areas-cultura/patrimonio/mc/patrimonio-consejo-europa/itinerarios/presentacion/ruta-megalitica.html,"Ruta del Megalitismo - Ministerio de Educación, Cultura y Deporte",13,8,http://www.megalithicroutes.eu/en,,"Ruta europea del megalítico",,"Dofollow, Image",,"2017-05-10 07:35:36","2017-09-15 23:58:21",,
252,10,54,http://blog.culture-routes.net/monsummano-terme/,"Monsummano Terme - Cultural Routes | Crossing Routes, blogging Europe",49,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-15 12:15:29","2017-09-11 22:33:03",,en
253,10,54,http://blog.culture-routes.net/the-art-of-relaxation-tuscan-style/,"The Art of Relaxation - Tuscan Style - Cultural Routes | Crossing Routes, blogging Europe",46,23,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-12 15:18:03","2017-09-17 06:39:15",,en
254,10,54,http://blog.culture-routes.net/water-water-everywhere/,"Water Water Everywhere - Cultural Routes | Crossing Routes, blogging Europe",57,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-07-28 23:31:56","2017-09-22 03:52:15",,en
255,10,54,http://blog.culture-routes.net/contemporary-art-high-culture-and-steam-heat-baby/,"Contemporary Art, High Culture, and Steam Heat, Baby - Cultural Routes | Crossing Routes, blogging Europe",56,26,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-10 13:56:05","2017-09-08 01:02:42",,en
256,10,54,http://blog.culture-routes.net/a-pilgrimage-from-abbadia-a-isola-to-monteriggioni/,"A pilgrimage from Abbadia a Isola to Monteriggioni - Cultural Routes | Crossing Routes, blogging Europe",71,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-15 12:15:08","2017-09-22 15:09:10",,en
257,10,49,http://strassedermegalithkultur.de/de/ueber-die-arbeitsgemeinschaft-megalithkultur,"Straße der Megalithkultur: Wir über uns",21,3,http://www.megalithicroutes.eu/,"die Straße der Megalithkultur dank der intensiven Bemühungen des Vereins","Megalithic Routes e.V.","die Auszeichnung als Kulturweg des Europarates.",Dofollow,,"2014-11-15 11:42:53","2017-09-19 18:04:22",,de
258,10,49,http://artlandgolf.de/de/megalithic-routes.html,"Megalithic Routes - Artland Golfclub e.V. - Lust auf Golf in Ankum?",45,5,http://www.megalithicroutes.eu/,,www.megalithicroutes.eu,,Dofollow,,"2014-11-26 10:43:55","2017-09-05 23:30:08",,de
259,10,54,http://blog.culture-routes.net/travelling-for-fun-is-part-of-the-thermal-heritage/,"Travelling for Fun is Part of the Thermal Heritage - Cultural Routes | Crossing Routes, blogging Europe",45,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-11 20:45:22","2017-09-05 20:44:21",,en
260,10,56,http://man.es/cultura-mecd/areas-cultura/patrimonio/mc/patrimonio-consejo-europa/itinerarios/presentacion/ruta-megalitica.html,"Ruta del Megalitismo - Ministerio de Educación, Cultura y Deporte",13,8,http://www.megalithicroutes.eu/en,,"Ruta europea del megalítico",,"Dofollow, Image",,"2017-06-06 22:55:01","2017-09-07 07:40:29",,
261,10,54,http://blog.culture-routes.net/lets-discover-the-via-francigena/,"Let’s discover the Via Francigena - Cultural Routes | Crossing Routes, blogging Europe",42,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-27 12:05:31","2017-09-26 03:48:43",,en
262,10,56,http://www.hunebedcentrum.eu/hein-klompmaker-nieuwe-voorzitter-megalithic-routes/,,19,15,http://www.megalithicroutes.eu/,"Voor meer informatie over Megalithic Routes zie",www.megalithicroutes.eu,,Dofollow,,"2016-01-10 17:37:36","2017-08-18 22:37:27",,nl
263,10,51,https://www.geomancy.org/index.php/resources/links,"Mid-Atlantic Geomancy - Links",33,271,http://www.megalithicroutes.eu/,,"Megalithic Routes","- The Association Megalithic Routes comprises different expert European institutions",Dofollow,,"2017-08-09 03:31:40","2017-09-05 16:04:41",,en
264,10,54,https://wiki2.org/en/Route_of_Megalithic_Culture,"Route of Megalithic Culture - Wikipedia Republished // WIKI 2",159,42,http://www.megalithicroutes.eu/en/news,,"""News about the Megalithic Routes initiative under the Council of Europe""",". Megalithic Routes e.V.",Nofollow,,"2017-05-20 15:41:09","2017-07-19 20:55:20",,en
265,10,54,https://wiki2.org/en/Route_of_Megalithic_Culture,"Route of Megalithic Culture - Wikipedia Republished // WIKI 2",159,42,http://www.megalithicroutes.eu/projektet/,,The Project,"at www.megalithicroutes.eu. Retrieved on 27 Jul 2013",Nofollow,,"2017-03-10 21:38:24","2017-07-19 20:55:20",,en
266,10,54,http://blog.culture-routes.net/via-francigena-by-bike/,"Via Francigena by bike - Cultural Routes | Crossing Routes, blogging Europe",48,20,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-15 13:28:39","2017-09-20 07:54:36",,en
267,10,56,http://www.hunebedcentrum.eu/nieuws/page/7/,"Hunebedcentrum | Welkom in de wereld van de Hunebedbouwers",79,108,http://www.megalithicroutes.eu/,"Voor meer informatie over Megalithic Routes zie",www.megalithicroutes.eu,,Dofollow,,"2016-09-09 11:38:37","2017-09-15 14:32:38",,
268,10,54,http://blog.culture-routes.net/bloggers-trip-along-transromanica-roman-emperors-danube-wine-route/,"Bloggers’ trip along the Transromanica and the Roman Emperors and Danube Wine Route - Cultural Routes | Crossing Routes, blogging Europe",39,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-09-11 08:58:11","2017-08-23 17:17:41",,en
269,10,54,https://exarc.net/history/megalithic-routes-elects-new-board,"Megalithic Routes elects new Board | EXARC",37,17,http://www.megalithicroutes.eu/,"For more information:",www.megalithicroutes.eu,.,Dofollow,,"2017-07-23 08:07:24","2017-09-20 00:03:13",,en
270,10,55,http://www.falkoping.se/upplevagora/falbygdensmuseum/arkeologi/megalitvagar.4.65744a9c1456ea5e6447a.html,"Megalitvägar - Falköpings kommun",124,11,http://www.megalithicroutes.eu/en,,Megalithicroutes,,"Dofollow, Image",,"2017-04-04 08:56:03","2017-09-20 11:49:47",,sv
271,10,54,http://blog.culture-routes.net/terme-tettuccio-in-montecatini/,"Terme Tettuccio in Montecatini - Cultural Routes | Crossing Routes, blogging Europe",50,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-15 12:14:47","2017-09-25 21:24:57",,en
272,10,55,http://www.falkoping.se/falbygdensmuseum/arkeologi/megalitvagar.4.65744a9c1456ea5e6447a.html,"Megalitvägar - Falköpings kommun",124,11,http://www.megalithicroutes.eu/en,,Megalithicroutes,,"Dofollow, Image",,"2017-09-19 16:49:28","2017-09-19 16:49:28",,sv
273,10,41,http://www.megalithe.be/liens,"Sites dédiés au mégalithisme | Le mégalithisme en Wallonie",13,32,http://www.megalithicroutes.eu/en,,"Le site Megalithic Routes",,"Dofollow, Image",,"2015-05-26 19:24:58","2017-09-16 20:14:23",,fr
274,10,55,http://www.falkoping.se/ekehagensforntidsby/omekehagensforntidsby/megalithicroutes.4.65744a9c1456ea5e644120.html,"Megalithic Routes - Falköpings kommun",115,10,http://www.megalithicroutes.eu/,,"Läs mer om Megalithic Routes här! länk till annan webbplats, öppnas i nytt fönster",,"Dofollow, Image","Link removed 404 not found","2016-11-22 12:14:43","2017-06-14 04:02:54","2017-07-03 10:48:40",sv
275,10,41,http://www.megalithe.be/megalitheur,"Quelques spécialistes des mégalithes | Le mégalithisme en Wallonie",13,32,http://www.megalithicroutes.eu/da/individual/torben-dehn-ma,,megalithicroutes,,Dofollow,,"2015-06-27 15:41:15","2017-08-28 10:49:14",,fr
276,10,41,http://www.megalithe.be/megalitheur,"Quelques spécialistes des mégalithes | Le mégalithisme en Wallonie",13,32,http://www.megalithicroutes.eu/sv/individual/dr-karl-goran-sjogren,,megalithicroutes,,Dofollow,,"2015-06-27 15:41:15","2017-08-28 10:49:14",,fr
277,10,55,http://www.falkoping.se/upplevagora/falbygdensmuseum/arkeologi/megalitvagar.4.65744a9c1456ea5e6447a.html,"Megalitvägar - Falköpings kommun",124,10,http://www.megalithicroutes.eu/eng/,,"Megalithic routes länk till annan webbplats, öppnas i nytt fönster",,"Dofollow, Image","Link removed","2014-04-19 05:51:10","2017-08-26 08:07:54","2017-09-03 05:40:51",sv
278,10,55,http://www.falkoping.se/upplevagora/ekehagensforntidsby/omekehagensforntidsby/megalithicroutes.4.65744a9c1456ea5e644120.html,"Megalithic Routes - Falköpings kommun",114,10,http://www.megalithicroutes.eu/,,"Läs mer om Megalithic Routes här! länk till annan webbplats, öppnas i nytt fönster",,"Dofollow, Image","Link removed 404 not found","2014-04-20 19:46:40","2017-05-28 06:35:10","2017-06-14 14:58:04",sv
279,10,54,http://culture-routes.net/fr/node/23529,"The European Route of Megalithic Culture | Cultural Routes of the Council of Europe",39,12,http://www.megalithicroutes.eu/,"Official website:",www.megalithicroutes.eu,,Dofollow,,"2016-03-29 08:36:45","2017-09-01 19:43:48",,en
280,10,54,https://en.seokicks.de/backlinks/neues.aoeza.de,"Backlinks neues.aoeza.de » SEOkicks Backlink Checker",110,110,http://www.megalithicroutes.eu/,,http://www.megalithicroutes.eu,"| Details",Nofollow,Dropped,"2017-02-17 01:03:40","2017-04-14 09:23:09","2017-09-16 23:15:47",en
281,10,54,http://blog.culture-routes.net/img_1710/,"IMG_1710 - Cultural Routes | Crossing Routes, blogging Europe",36,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-09-24 07:06:10","2017-09-04 04:33:07",,en
282,10,54,http://blog.culture-routes.net/img_1733/,"IMG_1733 - Cultural Routes | Crossing Routes, blogging Europe",36,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-08-21 17:33:52","2017-09-06 05:02:32",,en
283,10,54,http://blog.culture-routes.net/img_1847/,"IMG_1847 - Cultural Routes | Crossing Routes, blogging Europe",36,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-01 09:53:56","2017-09-07 23:46:58",,en
284,10,54,http://blog.culture-routes.net/img_1911/,"IMG_1911 - Cultural Routes | Crossing Routes, blogging Europe",36,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-09-25 14:49:11","2017-09-05 04:40:40",,en
285,10,54,http://blog.culture-routes.net/img_1953_1/,"IMG_1953_1 - Cultural Routes | Crossing Routes, blogging Europe",36,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-09-16 17:14:10","2017-09-09 10:55:50",,en
